Scenario,fault,faultinf,Patient,init_bg,alert,alert_num,hazard_num,sub_TN,sub_FN,sub_TP,sub_FP,sub_TPR, sub_FPR,T1,T2,T3,Latency(T2-T1),Reaction time(T3-t2),mttf(T3-T1),f1_micro,f1_macro,f1_weighted,Iteration_number,glucose_at_T3,prediction_rate,TN,FN,TP,FP,hazard_msg
12,10,if _>=40 and _<82:||loaded_suggested_data["rate"]+=3,patientA,100,row_12||row_12||row_12||row_12||row_12||row_12||row_12,7,0,143,0,0,7,,0.04666666666666667, 40.0,74.0,N/A,34.0,N/A,N/A,0.9533333333333334,0.4880546075085324,0.9761092150170647,150,0,0,0,0,0,1,N/A
12,10,if _>=40 and _<82:||loaded_suggested_data["rate"]+=3,patientA,180,row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12,8,2,140,2,0,8,0.0,0.05405405405405406, 40.0,73.0,101.0,33.0,28.0,61.0,0.9333333333333333,0.48275862068965514,0.9526436781609194,150,75.89242851310577,0,0,0,1,0,H1
12,12,if _>=40 and _<173:||loaded_suggested_data["rate"]+=3,patientA,120,row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,74,50,76,0,50,24,1.0,0.24, 40.0,74.0,100.0,34.0,26.0,60.0,0.8399999999999999,0.8350439882697946,0.844574780058651,150,71.99674809154499,0.94,0,0,1,0,H1
12,12,if _>=40 and _<173:||loaded_suggested_data["rate"]+=3,patientA,200,row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,77,52,73,0,52,25,1.0,0.25510204081632654, 40.0,71.0,98.0,31.0,27.0,58.0,0.8333333333333334,0.8300013599891201,0.8372999682669205,150,71.62475215752606,0.9423076923076923,0,0,1,0,H1
12,12,if _>=40 and _<173:||loaded_suggested_data["rate"]+=3,patientA,140,row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,78,51,72,0,51,27,1.0,0.2727272727272727, 40.0,72.0,99.0,32.0,27.0,59.0,0.82,0.8164014687882497,0.8246266829865363,150,71.91273416433148,0.9411764705882353,0,0,1,0,H1
12,12,if _>=40 and _<173:||loaded_suggested_data["rate"]+=3,patientA,160,row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,75,51,75,0,51,24,1.0,0.24242424242424243, 40.0,74.0,99.0,34.0,25.0,59.0,0.8399999999999999,0.8357963875205254,0.8442036124794744,150,71.99729940860124,0.9411764705882353,0,0,1,0,H1
12,12,if _>=40 and _<173:||loaded_suggested_data["rate"]+=3,patientA,80,row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,74,49,76,0,49,25,1.0,0.24752475247524752, 40.0,73.0,101.0,33.0,28.0,61.0,0.8333333333333334,0.8277525148132837,0.8385007578889347,150,71.97017697426625,0.9387755102040817,0,0,1,0,H1
12,12,if _>=40 and _<173:||loaded_suggested_data["rate"]+=3,patientA,100,row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,75,49,75,0,49,26,1.0,0.25742574257425743, 40.0,74.0,101.0,34.0,27.0,61.0,0.8266666666666667,0.8212976539589443,0.832035679374389,150,71.63460609755897,0.9387755102040817,0,0,1,0,H1
12,12,if _>=40 and _<173:||loaded_suggested_data["rate"]+=3,patientA,180,row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,78,51,72,0,51,27,1.0,0.2727272727272727, 40.0,72.0,99.0,32.0,27.0,59.0,0.82,0.8164014687882497,0.8246266829865363,150,71.45613763976841,0.9411764705882353,0,0,1,0,H1
12,7,if _>=101 and _<170:||loaded_suggested_data["rate"]+=2,patientA,120,row_12,1,0,149,0,0,1,,0.006666666666666667, 101.0,147.0,N/A,46.0,N/A,N/A,0.9933333333333333,0.4983277591973244,0.9966555183946489,150,0,0,0,0,0,1,N/A
12,7,if _>=101 and _<170:||loaded_suggested_data["rate"]+=2,patientA,200,N/A,0,0,150,0,0,0,,0.0, 101.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,7,if _>=101 and _<170:||loaded_suggested_data["rate"]+=2,patientA,140,row_12||row_12||row_12||row_12,4,0,146,0,0,4,,0.02666666666666667, 101.0,146.0,N/A,45.0,N/A,N/A,0.9733333333333334,0.49324324324324326,0.9864864864864864,150,0,0,0,0,0,1,N/A
12,7,if _>=101 and _<170:||loaded_suggested_data["rate"]+=2,patientA,160,row_12,1,0,149,0,0,1,,0.006666666666666667, 101.0,147.0,N/A,46.0,N/A,N/A,0.9933333333333333,0.4983277591973244,0.9966555183946489,150,0,0,0,0,0,1,N/A
12,7,if _>=101 and _<170:||loaded_suggested_data["rate"]+=2,patientA,80,row_12||row_12||row_12||row_12||row_12,5,0,145,0,0,5,,0.03333333333333333, 101.0,145.0,N/A,44.0,N/A,N/A,0.9666666666666667,0.4915254237288135,0.9830508474576272,150,0,0,0,0,0,1,N/A
12,7,if _>=101 and _<170:||loaded_suggested_data["rate"]+=2,patientA,100,row_12,1,0,149,0,0,1,,0.006666666666666667, 101.0,147.0,N/A,46.0,N/A,N/A,0.9933333333333333,0.4983277591973244,0.9966555183946489,150,0,0,0,0,0,1,N/A
12,7,if _>=101 and _<170:||loaded_suggested_data["rate"]+=2,patientA,180,N/A,0,0,150,0,0,0,,0.0, 101.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,3,if _>=100 and _<150:||loaded_suggested_data["rate"]+=2,patientA,120,row_12||row_12,2,0,148,0,0,2,,0.013333333333333334, 100.0,146.0,N/A,46.0,N/A,N/A,0.9866666666666668,0.4966442953020134,0.993288590604027,150,0,0,0,0,0,1,N/A
12,3,if _>=100 and _<150:||loaded_suggested_data["rate"]+=2,patientA,200,row_12,1,0,149,0,0,1,,0.006666666666666667, 100.0,144.0,N/A,44.0,N/A,N/A,0.9933333333333333,0.4983277591973244,0.9966555183946489,150,0,0,0,0,0,1,N/A
12,3,if _>=100 and _<150:||loaded_suggested_data["rate"]+=2,patientA,140,row_12||row_12,2,0,148,0,0,2,,0.013333333333333334, 100.0,147.0,N/A,47.0,N/A,N/A,0.9866666666666668,0.4966442953020134,0.993288590604027,150,0,0,0,0,0,1,N/A
12,3,if _>=100 and _<150:||loaded_suggested_data["rate"]+=2,patientA,160,row_12,1,0,149,0,0,1,,0.006666666666666667, 100.0,146.0,N/A,46.0,N/A,N/A,0.9933333333333333,0.4983277591973244,0.9966555183946489,150,0,0,0,0,0,1,N/A
12,3,if _>=100 and _<150:||loaded_suggested_data["rate"]+=2,patientA,80,N/A,0,0,150,0,0,0,,0.0, 100.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,3,if _>=100 and _<150:||loaded_suggested_data["rate"]+=2,patientA,100,row_12,1,0,149,0,0,1,,0.006666666666666667, 100.0,146.0,N/A,46.0,N/A,N/A,0.9933333333333333,0.4983277591973244,0.9966555183946489,150,0,0,0,0,0,1,N/A
12,3,if _>=100 and _<150:||loaded_suggested_data["rate"]+=2,patientA,180,row_12,1,0,149,0,0,1,,0.006666666666666667, 100.0,144.0,N/A,44.0,N/A,N/A,0.9933333333333333,0.4983277591973244,0.9966555183946489,150,0,0,0,0,0,1,N/A
12,11,if _>=40 and _<139:||loaded_suggested_data["rate"]+=3,patientA,120,row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,65,47,77,8,39,26,0.8297872340425532,0.2524271844660194, 40.0,73.0,100.0,33.0,27.0,60.0,0.7733333333333333,0.7577887537993921,0.7806965552178319,150,71.83259735584181,0.9361702127659575,0,0,1,0,H1
12,11,if _>=40 and _<139:||loaded_suggested_data["rate"]+=3,patientA,200,row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,66,49,76,8,41,25,0.8367346938775511,0.24752475247524752, 40.0,71.0,98.0,31.0,27.0,58.0,0.78,0.7673325499412456,0.7861527614571092,150,71.95144174843394,0.9387755102040817,0,0,1,0,H1
12,11,if _>=40 and _<139:||loaded_suggested_data["rate"]+=3,patientA,140,row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,65,48,77,8,40,25,0.8333333333333334,0.24509803921568626, 40.0,72.0,99.0,32.0,27.0,59.0,0.78,0.7657470067673087,0.7865486725663717,150,71.91273416433148,0.9375,0,0,1,0,H1
12,11,if _>=40 and _<139:||loaded_suggested_data["rate"]+=3,patientA,160,row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,65,48,77,8,40,25,0.8333333333333334,0.24509803921568626, 40.0,72.0,99.0,32.0,27.0,59.0,0.78,0.7657470067673087,0.7865486725663717,150,71.84895983171747,0.9375,0,0,1,0,H1
12,11,if _>=40 and _<139:||loaded_suggested_data["rate"]+=3,patientA,80,row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,63,47,78,9,38,25,0.8085106382978723,0.24271844660194175, 40.0,74.0,101.0,34.0,27.0,61.0,0.7733333333333333,0.7559808612440191,0.780274322169059,150,71.89868637789075,0.9361702127659575,0,0,1,0,H1
12,11,if _>=40 and _<139:||loaded_suggested_data["rate"]+=3,patientA,100,row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,64,46,78,8,38,26,0.8260869565217391,0.25, 40.0,74.0,101.0,34.0,27.0,61.0,0.7733333333333333,0.7559808612440191,0.7811419457735248,150,71.63460609755897,0.9347826086956522,0,0,1,0,H1
12,11,if _>=40 and _<139:||loaded_suggested_data["rate"]+=3,patientA,180,row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,65,48,77,8,40,25,0.8333333333333334,0.24509803921568626, 40.0,73.0,99.0,33.0,26.0,59.0,0.78,0.7657470067673087,0.7865486725663717,150,71.58557197712041,0.9375,0,0,1,0,H1
12,19,if _>=15 and _<121:||loaded_suggested_data["rate"]+=4,patientA,120,row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,86,68,57,7,61,25,0.8970588235294118,0.3048780487804878, 15.0,38.0,60.0,23.0,22.0,45.0,0.7866666666666666,0.7865148550080057,0.7859835142026922,150,68.1734716101182,1.0,0,0,1,0,H1
12,19,if _>=15 and _<121:||loaded_suggested_data["rate"]+=4,patientA,200,row_16||row_16||row_16||row_16||row_16||row_16||row_16||row_16||row_16||row_16||row_12||row_12||row_12||row_12||row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,91,66,53,6,60,31,0.9090909090909091,0.36904761904761907, 15.0,35.0,61.0,20.0,26.0,46.0,0.7533333333333333,0.752794975724912,0.7514106275889716,150,67.28338659926041,1.0,0,0,1,0,H1
12,19,if _>=15 and _<121:||loaded_suggested_data["rate"]+=4,patientA,140,row_16||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,85,67,58,7,60,25,0.8955223880597015,0.30120481927710846, 15.0,41.0,61.0,26.0,20.0,46.0,0.7866666666666666,0.7866287339971552,0.7863252726410621,150,67.53442410024043,1.0,0,0,1,0,H1
12,19,if _>=15 and _<121:||loaded_suggested_data["rate"]+=4,patientA,160,row_16||row_16||row_16||row_16||row_16||row_16||row_16||row_16||row_16||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,87,67,56,7,60,27,0.8955223880597015,0.3253012048192771, 15.0,34.0,61.0,19.0,27.0,46.0,0.7733333333333333,0.7731720334460062,0.772526833896697,150,67.82319097533876,1.0,0,0,1,0,H1
12,19,if _>=15 and _<121:||loaded_suggested_data["rate"]+=4,patientA,80,row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,86,72,57,7,65,21,0.9027777777777778,0.2692307692307692, 15.0,36.0,56.0,21.0,20.0,41.0,0.8133333333333334,0.8128008557675166,0.8124014975931538,150,69.47115105618553,1.0,0,0,1,0,H1
12,19,if _>=15 and _<121:||loaded_suggested_data["rate"]+=4,patientA,100,row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,94,69,49,7,62,32,0.8985507246376812,0.3950617283950617, 15.0,32.0,59.0,17.0,27.0,44.0,0.74,0.7380323317361516,0.7362160225695222,150,68.25342174615231,1.0,0,0,1,0,H1
12,19,if _>=15 and _<121:||loaded_suggested_data["rate"]+=4,patientA,180,row_16||row_16||row_16||row_16||row_16||row_16||row_16||row_16||row_16||row_16||row_16||row_16||row_12||row_12||row_12||row_12||row_12||row_12||row_12||row_15||row_15||row_15||row_15||row_15||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9||row_9,94,67,49,7,60,34,0.8955223880597015,0.40963855421686746, 15.0,32.0,61.0,17.0,29.0,46.0,0.7266666666666666,0.7251887930649269,0.7230391587351236,150,67.53822035374469,1.0,0,0,1,0,H1
12,9,if _>=40 and _<61:||loaded_suggested_data["rate"]+=3,patientA,120,N/A,0,0,150,0,0,0,,0.0, 40.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,9,if _>=40 and _<61:||loaded_suggested_data["rate"]+=3,patientA,200,N/A,0,0,150,0,0,0,,0.0, 40.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,9,if _>=40 and _<61:||loaded_suggested_data["rate"]+=3,patientA,140,N/A,0,0,150,0,0,0,,0.0, 40.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,9,if _>=40 and _<61:||loaded_suggested_data["rate"]+=3,patientA,160,N/A,0,0,150,0,0,0,,0.0, 40.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,9,if _>=40 and _<61:||loaded_suggested_data["rate"]+=3,patientA,80,N/A,0,0,150,0,0,0,,0.0, 40.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,9,if _>=40 and _<61:||loaded_suggested_data["rate"]+=3,patientA,100,N/A,0,0,150,0,0,0,,0.0, 40.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,9,if _>=40 and _<61:||loaded_suggested_data["rate"]+=3,patientA,180,N/A,0,0,150,0,0,0,,0.0, 40.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,1,if _>=100 and _<110:||loaded_suggested_data["rate"]+=2,patientA,120,N/A,0,0,150,0,0,0,,0.0, 100.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,1,if _>=100 and _<110:||loaded_suggested_data["rate"]+=2,patientA,200,N/A,0,0,150,0,0,0,,0.0, 100.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,1,if _>=100 and _<110:||loaded_suggested_data["rate"]+=2,patientA,140,N/A,0,0,150,0,0,0,,0.0, 100.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,1,if _>=100 and _<110:||loaded_suggested_data["rate"]+=2,patientA,160,N/A,0,0,150,0,0,0,,0.0, 100.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,1,if _>=100 and _<110:||loaded_suggested_data["rate"]+=2,patientA,80,N/A,0,0,150,0,0,0,,0.0, 100.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,1,if _>=100 and _<110:||loaded_suggested_data["rate"]+=2,patientA,100,N/A,0,0,150,0,0,0,,0.0, 100.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,1,if _>=100 and _<110:||loaded_suggested_data["rate"]+=2,patientA,180,N/A,0,0,150,0,0,0,,0.0, 100.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,5,if _>=101 and _<109:||loaded_suggested_data["rate"]+=2,patientA,120,N/A,0,0,150,0,0,0,,0.0, 101.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,5,if _>=101 and _<109:||loaded_suggested_data["rate"]+=2,patientA,200,N/A,0,0,150,0,0,0,,0.0, 101.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,5,if _>=101 and _<109:||loaded_suggested_data["rate"]+=2,patientA,140,N/A,0,0,150,0,0,0,,0.0, 101.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
12,5,if _>=101 and _<109:||loaded_suggested_data["rate"]+=2,patientA,160,N/A,0,0,150,0,0,0,,0.0, 101.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
